2239500,100,2238100,21,2239600,20,2237500,100,2239900,100,2236500,2,2240000,751,2236000,15,2242500,100,2235000,100
2239500,100,2238100,21,2239600,20,2237500,100,2239900,100,2236500,2,2240000,766,2236000,15,2242500,100,2235000,100
2239500,100,2238100,21,2239600,20,2237500,100,2239900,100,2236500,2,2240000,776,2236000,15,2242500,100,2235000,100
2239500,100,2238100,21,2239600,20,2237500,100,2239900,100,2236500,2,2240000,801,2236000,15,2242500,100,2235000,100
2239500,100,2238100,21,2239600,20,2237500,100,2239900,100,2236500,2,2240000,901,2236000,15,2242500,100,2235000,100
2239500,100,2238100,21,2239600,20,2237500,100,2239900,100,2236500,2,2240000,951,2236000,15,2242500,100,2235000,100
2239500,100,2238100,21,2239600,20,2237500,100,2239900,100,2236500,2,2240000,1451,2236000,15,2242500,100,2235000,100
2239500,100,2238100,21,2239600,20,2237500,100,2239900,100,2236500,2,2240000,1451,2236000,15,2242400,20,2235000,100
2239500,100,2237500,100,2239600,20,2236500,2,2239900,100,2236000,15,2240000,1451,2235000,100,2242400,20,2234900,50
2239500,100,2237500,74,2239600,20,2236500,2,2239900,100,2236000,15,2240000,1451,2235000,100,2242400,20,2234900,50
2239500,100,2237500,74,2239600,20,2236500,2,2239900,100,2236000,15,2240000,1451,2235000,100,2242400,20,2234900,50
2239500,100,2237500,74,2239600,20,2236500,2,2239900,100,2236000,15,2240000,1451,2235000,100,2242400,20,2234900,50
2239500,100,2237500,74,2239600,306,2236500,2,2239900,100,2236000,15,2240000,1451,2235000,100,2242400,20,2234900,50
2239500,100,2237500,74,2239600,306,2236500,2,2239900,100,2236000,15,2240000,1451,2235000,100,2242400,20,2234900,50
2239500,100,2237500,74,2239600,306,2236500,2,2239900,100,2236000,15,2240000,1451,2235000,100,2242400,20,2234900,50
2239500,100,2237500,74,2239600,306,2236500,2,2239900,100,2236000,15,2240000,1451,2235000,100,2242400,20,2234900,50
2239500,100,2237500,74,2239600,306,2236500,2,2239900,100,2236000,15,2240000,1451,2235000,100,2242400,20,2234900,50
2239600,306,2237500,74,2239900,100,2236500,2,2240000,1451,2236000,15,2242400,20,2235000,100,2242500,100,2234900,50
2239600,286,2237500,74,2239900,100,2236500,2,2240000,1451,2236000,15,2242400,20,2235000,100,2242500,100,2234900,50
2239900,100,2237500,74,2240000,1451,2236500,2,2242400,20,2236000,15,2242500,100,2235000,100,2243000,500,2234900,50
2239900,100,2237500,74,2240000,1451,2236500,2,2242400,20,2236200,286,2242500,100,2236000,15,2243000,500,2235000,100
2240000,1451,2237500,74,2242400,20,2236500,2,2242500,100,2236200,286,2243000,500,2236000,15,2244000,447,2235000,100
2239900,100,2237500,74,2240000,1451,2236500,2,2242400,20,2236200,286,2242500,100,2236000,15,2243000,500,2235000,100
2239900,100,2237500,74,2240000,1451,2236500,2,2242400,20,2236200,286,2242500,100,2236000,15,2243000,500,2235000,100
2239900,100,2237500,74,2240000,1451,2236500,2,2242400,20,2236200,286,2242500,100,2236000,15,2243000,500,2235000,100
2239900,100,2237500,74,2240000,1451,2236500,2,2242400,20,2236200,286,2242500,100,2236000,15,2243000,500,2235000,100
2239900,100,2237500,74,2240000,1451,2236500,2,2242400,20,2236200,286,2242500,100,2236000,15,2243000,500,2235000,100
2239900,10,2237500,74,2240000,1451,2236500,2,2242400,20,2236200,286,2242500,100,2236000,15,2243000,500,2235000,100
2239900,60,2237500,74,2240000,1451,2236500,2,2242400,20,2236200,286,2242500,100,2236000,15,2243000,500,2235000,100
2239900,50,2237500,74,2240000,1451,2236500,2,2242400,20,2236200,286,2242500,100,2236000,15,2243000,500,2235000,100
2240000,1451,2237500,74,2242400,20,2236500,2,2242500,100,2236200,286,2243000,500,2236000,15,2244000,447,2235000,100
2240000,1438,2237500,74,2242400,20,2236500,2,2242500,100,2236200,286,2243000,500,2236000,15,2244000,447,2235000,100
2240000,1411,2237500,74,2242400,20,2236500,2,2242500,100,2236200,286,2243000,500,2236000,15,2244000,447,2235000,100
2240000,1338,2237500,74,2242400,20,2236500,2,2242500,100,2236200,286,2243000,500,2236000,15,2244000,447,2235000,100
2240000,1318,2237500,74,2242400,20,2236500,2,2242500,100,2236200,286,2243000,500,2236000,15,2244000,447,2235000,100
2240000,1314,2237500,74,2242400,20,2236500,2,2242500,100,2236200,286,2243000,500,2236000,15,2244000,447,2235000,100
2240000,1311,2237500,74,2242400,20,2236500,2,2242500,100,2236200,286,2243000,500,2236000,15,2244000,447,2235000,100
2240000,1304,2237500,74,2242400,20,2236500,2,2242500,100,2236200,286,2243000,500,2236000,15,2244000,447,2235000,100
2240000,1254,2237500,74,2242400,20,2236500,2,2242500,100,2236200,286,2243000,500,2236000,15,2244000,447,2235000,100
2240000,1211,2237500,74,2242400,20,2236500,2,2242500,100,2236200,286,2243000,500,2236000,15,2244000,447,2235000,100
2240000,1154,2237500,74,2242400,20,2236500,2,2242500,100,2236200,286,2243000,500,2236000,15,2244000,447,2235000,100
2240000,1148,2237500,74,2242400,20,2236500,2,2242500,100,2236200,286,2243000,500,2236000,15,2244000,447,2235000,100
2240000,1125,2237500,74,2242400,20,2236500,2,2242500,100,2236200,286,2243000,500,2236000,15,2244000,447,2235000,100
2240000,1119,2237500,74,2242400,20,2236500,2,2242500,100,2236200,286,2243000,500,2236000,15,2244000,447,2235000,100
2240000,1065,2237500,74,2242400,20,2236500,2,2242500,100,2236200,286,2243000,500,2236000,15,2244000,447,2235000,100
2240000,1011,2237500,74,2242400,20,2236500,2,2242500,100,2236200,286,2243000,500,2236000,15,2244000,447,2235000,100
2240000,996,2237500,74,2242400,20,2236500,2,2242500,100,2236200,286,2243000,500,2236000,15,2244000,447,2235000,100
2240000,920,2237500,74,2242400,20,2236500,2,2242500,100,2236200,286,2243000,500,2236000,15,2244000,447,2235000,100
2240000,900,2237500,74,2242400,20,2236500,2,2242500,100,2236200,286,2243000,500,2236000,15,2244000,447,2235000,100
2240000,885,2237500,74,2242400,20,2236500,2,2242500,100,2236200,286,2243000,500,2236000,15,2244000,447,2235000,100
2240000,875,2237500,74,2242400,20,2236500,2,2242500,100,2236200,286,2243000,500,2236000,15,2244000,447,2235000,100
2240000,850,2237500,74,2242400,20,2236500,2,2242500,100,2236200,286,2243000,500,2236000,15,2244000,447,2235000,100
2240000,750,2237500,74,2242400,20,2236500,2,2242500,100,2236200,286,2243000,500,2236000,15,2244000,447,2235000,100
2240000,700,2237500,74,2242400,20,2236500,2,2242500,100,2236200,286,2243000,500,2236000,15,2244000,447,2235000,100
2240000,517,2237500,74,2242400,20,2236500,2,2242500,100,2236200,286,2243000,500,2236000,15,2244000,447,2235000,100
2240000,417,2237500,74,2242400,20,2236500,2,2242500,100,2236200,286,2243000,500,2236000,15,2244000,447,2235000,100
2240000,417,2237500,74,2242400,20,2236500,2,2242500,100,2236200,286,2243000,500,2236000,15,2244000,447,2235100,100
2240000,417,2237500,74,2242400,20,2236500,2,2242500,100,2236000,15,2243000,500,2235100,100,2244000,447,2235000,100
2240000,417,2237500,74,2242400,20,2236500,2,2242500,100,2236300,286,2243000,500,2236000,15,2244000,447,2235100,100
2240000,417,2237500,74,2242400,20,2236500,2,2242500,100,2236000,15,2243000,500,2235100,100,2244000,447,2235000,100
2240000,417,2237500,74,2242400,20,2236900,286,2242500,100,2236500,2,2243000,500,2236000,15,2244000,447,2235100,100
2240000,217,2237500,74,2242400,20,2236900,286,2242500,100,2236500,2,2243000,500,2236000,15,2244000,447,2235100,100
2240000,217,2237500,74,2242400,20,2236500,2,2242500,100,2236000,15,2243000,500,2235100,100,2244000,447,2235000,100
2240000,217,2237500,74,2242400,20,2236800,286,2242500,100,2236500,2,2243000,500,2236000,15,2244000,447,2235100,100
2240000,217,2237500,74,2242400,20,2236500,2,2242500,100,2236000,15,2243000,500,2235100,100,2244000,447,2235000,100
2240000,217,2237500,74,2242400,20,2236900,286,2242500,100,2236500,2,2243000,500,2236000,15,2244000,447,2235100,100
2240000,217,2237500,74,2242400,20,2236500,2,2242500,100,2236000,15,2243000,500,2235100,100,2244000,447,2235000,100
2240000,217,2237500,74,2242400,20,2237200,286,2242500,100,2236500,2,2243000,500,2236000,15,2244000,447,2235100,100
2240000,217,2237500,74,2242400,20,2237200,286,2242500,100,2236500,2,2243000,500,2236000,15,2244000,447,2235100,100
2240000,217,2237500,74,2242400,20,2236500,2,2242500,100,2236000,15,2243000,500,2235100,100,2244000,447,2235000,100
2240000,200,2237500,74,2242400,20,2236500,2,2242500,100,2236000,15,2243000,500,2235100,100,2244000,447,2235000,100
2240000,100,2237500,74,2242400,20,2236500,2,2242500,100,2236000,15,2243000,500,2235100,100,2244000,447,2235000,100
2242400,20,2237500,74,2242500,100,2236500,2,2243000,500,2236000,15,2244000,447,2235100,100,2244900,100,2235000,100
2242400,20,2237500,74,2242500,100,2236500,2,2243000,500,2236000,15,2244000,447,2235100,100,2244900,100,2235000,100
2240000,100,2237500,74,2242400,20,2236500,2,2242500,100,2236000,15,2243000,500,2235100,100,2244000,447,2235000,100
2240000,100,2237500,74,2242400,20,2237200,269,2242500,100,2236500,2,2243000,500,2236000,15,2244000,447,2235100,100
2242400,20,2237500,74,2242500,100,2237200,269,2243000,500,2236500,2,2244000,447,2236000,15,2244900,100,2235100,100
2242400,20,2237500,74,2242500,100,2237200,269,2243000,500,2236500,2,2244000,447,2236000,15,2244900,100,2235100,100
2242400,20,2237500,74,2242500,100,2237200,269,2243000,500,2236500,2,2244000,447,2236000,15,2244900,100,2235100,100
2240000,100,2237500,74,2242400,20,2237200,269,2242500,100,2236500,2,2243000,500,2236000,15,2244000,447,2235100,100
2240000,100,2237500,74,2242400,20,2236500,2,2242500,100,2236000,15,2243000,500,2235100,100,2244000,447,2235000,100
2242400,20,2237500,74,2242500,100,2236500,2,2243000,500,2236000,15,2244000,447,2235100,100,2244900,100,2235000,100
2240000,100,2237500,74,2242400,20,2236500,2,2242500,100,2236000,15,2243000,500,2235100,100,2244000,447,2235000,100
2239500,100,2237500,74,2240000,100,2236500,2,2242400,20,2236000,15,2242500,100,2235100,100,2243000,500,2235000,100
2239500,100,2237500,74,2240000,100,2237000,100,2242400,20,2236500,2,2242500,100,2236000,15,2243000,500,2235100,100
2240000,100,2237500,74,2242400,20,2237000,100,2242500,100,2236500,2,2243000,500,2236000,15,2244000,447,2235100,100
2239500,75,2237500,74,2240000,100,2237000,100,2242400,20,2236500,2,2242500,100,2236000,15,2243000,500,2235100,100
2239500,75,2238400,100,2240000,100,2237500,74,2242400,20,2237000,100,2242500,100,2236500,2,2243000,500,2236000,15
2239500,75,2237500,74,2240000,100,2237000,100,2242400,20,2236500,2,2242500,100,2236000,15,2243000,500,2235100,100
2239500,75,2237500,74,2240000,100,2236500,2,2242400,20,2236000,15,2242500,100,2235100,100,2243000,500,2235000,100
2239500,75,2238400,100,2240000,100,2237500,74,2242400,20,2236500,2,2242500,100,2236000,15,2243000,500,2235100,100
2239500,60,2238400,100,2240000,100,2237500,74,2242400,20,2236500,2,2242500,100,2236000,15,2243000,500,2235100,100
2238600,100,2238400,100,2239500,60,2237500,74,2240000,100,2236500,2,2242400,20,2236000,15,2242500,100,2235100,100
2239500,60,2238400,100,2240000,100,2237500,74,2242400,20,2236500,2,2242500,100,2236000,15,2243000,500,2235100,100
2240000,100,2238400,100,2242400,20,2237500,74,2242500,100,2236500,2,2243000,500,2236000,15,2244000,447,2235100,100
2242400,20,2238400,100,2242500,100,2237500,74,2243000,500,2236500,2,2244000,447,2236000,15,2244900,100,2235100,100
2242400,20,2238400,100,2242500,100,2237500,74,2243000,500,2236500,2,2244000,447,2236000,15,2244900,100,2235100,100
2242400,20,2238400,100,2242500,200,2237500,74,2243000,500,2236500,2,2244000,447,2236000,15,2244900,100,2235100,100
2242400,20,2238400,100,2242500,100,2237500,74,2243000,500,2236500,2,2244000,447,2236000,15,2244900,100,2235100,100
2242400,20,2238400,100,2242500,200,2237500,74,2243000,500,2236500,2,2244000,447,2236000,15,2244900,100,2235100,100
2242400,20,2238400,100,2242500,100,2237500,74,2243000,500,2236500,2,2244000,447,2236000,15,2244900,100,2235100,100
2242400,20,2238400,100,2242500,200,2237500,74,2243000,500,2236500,2,2244000,447,2236000,15,2244900,100,2235100,100
2242400,20,2238400,100,2242500,100,2237500,74,2243000,500,2236500,2,2244000,447,2236000,15,2244900,100,2235100,100
2242400,20,2238400,100,2242500,200,2237500,74,2243000,500,2236500,2,2244000,447,2236000,15,2244900,100,2235100,100
2242400,20,2238400,100,2242500,100,2237500,74,2243000,500,2236500,2,2244000,447,2236000,15,2244900,100,2235100,100
2242400,20,2238400,100,2242500,200,2237500,74,2243000,500,2236500,2,2244000,447,2236000,15,2244900,100,2235100,100
2242400,20,2238400,100,2242500,100,2237500,74,2243000,500,2236500,2,2244000,447,2236000,15,2244900,100,2235100,100
2242400,20,2238400,100,2242500,200,2237500,74,2243000,500,2236500,2,2244000,447,2236000,15,2244900,100,2235100,100
2242400,20,2238400,100,2242500,100,2237500,74,2243000,500,2236500,2,2244000,447,2236000,15,2244900,100,2235100,100
2242400,20,2238400,100,2242500,200,2237500,74,2243000,500,2236500,2,2244000,447,2236000,15,2244900,100,2235100,100
2242400,20,2238400,100,2242500,100,2237500,74,2243000,500,2236500,2,2244000,447,2236000,15,2244900,100,2235100,100
2242400,20,2238400,100,2242500,100,2237900,100,2243000,500,2237500,74,2244000,447,2236500,2,2244900,100,2236000,15
2242400,20,2238400,100,2242500,100,2237900,100,2243000,500,2237500,74,2244000,447,2236500,2,2244900,100,2236000,15
2242400,20,2238400,100,2242500,100,2237900,100,2243000,500,2237500,74,2244000,447,2236500,2,2244900,100,2236000,15
2242400,20,2238400,100,2242500,100,2237900,100,2243000,500,2237500,74,2244000,447,2236500,2,2244900,100,2236000,15
2242400,20,2238400,100,2242500,100,2237900,100,2242600,100,2237500,74,2243000,500,2236500,2,2244000,447,2236000,15
2242400,20,2237900,100,2242500,100,2237500,74,2242600,100,2236500,2,2243000,500,2236000,15,2244000,447,2235100,100
2242400,20,2238900,100,2242500,100,2237900,100,2242600,100,2237500,74,2243000,500,2236500,2,2244000,447,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2243000,500,2237500,74,2244000,447,2236500,2,2244500,100,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2243000,500,2237500,74,2244500,100,2236500,2,2244900,100,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2242600,100,2237500,74,2243000,500,2236500,2,2244500,100,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2243000,500,2237500,74,2244500,100,2236500,2,2244900,100,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2242600,100,2237500,74,2243000,500,2236500,2,2244500,100,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2243000,500,2237500,74,2244500,100,2236500,2,2244900,100,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2242600,100,2237500,74,2243000,500,2236500,2,2244500,100,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2243000,500,2237500,74,2244500,100,2236500,2,2244900,100,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2242600,100,2237500,74,2243000,500,2236500,2,2244500,100,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2243000,500,2237500,74,2244500,100,2236500,2,2244900,100,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2242600,100,2237500,74,2243000,500,2236500,2,2244500,100,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2243000,500,2237500,74,2244500,100,2236500,2,2244900,100,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2242600,100,2237500,74,2243000,500,2236500,2,2244500,100,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2243000,500,2237500,74,2244500,100,2236500,2,2244900,100,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2242600,100,2237500,74,2243000,500,2236500,2,2244500,100,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2243000,500,2237500,74,2244500,100,2236500,2,2244900,100,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2242600,100,2237500,74,2243000,500,2236500,2,2244500,100,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2243000,500,2237500,74,2244500,100,2236500,2,2244900,100,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2242600,100,2237500,74,2243000,500,2236500,2,2244500,100,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2243000,500,2237500,74,2244500,100,2236500,2,2244900,100,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2242600,100,2237500,74,2243000,500,2236500,2,2244500,100,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2243000,500,2237500,74,2244500,100,2236500,2,2244900,100,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2242600,100,2237500,74,2243000,500,2236500,2,2244500,100,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2243000,500,2237500,74,2244500,100,2236500,2,2244900,100,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2242600,100,2237500,74,2243000,500,2236500,2,2244500,100,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2243000,500,2237500,74,2244500,100,2236500,2,2244900,100,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2242600,100,2237500,74,2243000,500,2236500,2,2244500,100,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2243000,500,2237500,74,2244500,100,2236500,2,2244900,100,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2242600,100,2237500,74,2243000,500,2236500,2,2244500,100,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2243000,500,2237500,74,2244500,100,2236500,2,2244900,100,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2242600,100,2237500,74,2243000,500,2236500,2,2244500,100,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2243000,500,2237500,74,2244500,100,2236500,2,2244900,100,2236000,15
2242000,100,2238900,100,2242400,20,2237900,100,2242500,100,2237500,74,2243000,500,2236500,2,2244500,100,2236000,15
2242000,100,2238900,100,2242400,20,2237900,100,2242500,100,2237500,74,2243000,500,2236500,2,2244500,100,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2243000,500,2237500,74,2244500,100,2236500,2,2244900,100,2236000,15
2241600,100,2238900,100,2242400,20,2237900,100,2242500,100,2237500,74,2243000,500,2236500,2,2244500,100,2236000,15
2241600,100,2238900,100,2242400,20,2237900,100,2242500,100,2237500,74,2243000,500,2236500,2,2244500,100,2236000,15
2242400,20,2238900,100,2242500,100,2237900,100,2243000,500,2237500,74,2244500,100,2236500,2,2244900,100,2236000,15
2241300,100,2238900,100,2242400,20,2237900,100,2242500,100,2237500,74,2243000,500,2236500,2,2244500,100,2236000,15
2241300,100,2238900,100,2242400,20,2237900,100,2242500,100,2237500,74,2243000,500,2236500,2,2244500,100,2236000,15
2241000,1100,2238900,100,2241300,100,2237900,100,2242400,20,2237500,74,2242500,100,2236500,2,2243000,500,2236000,15
2241000,1100,2238900,100,2242400,20,2237900,100,2242500,100,2237500,74,2243000,500,2236500,2,2244500,100,2236000,15
2241000,1200,2238900,100,2242400,20,2237900,100,2242500,100,2237500,74,2243000,500,2236500,2,2244500,100,2236000,15
2241000,1100,2238900,100,2242400,20,2237900,100,2242500,100,2237500,74,2243000,500,2236500,2,2244500,100,2236000,15
2240800,100,2238900,100,2241000,1100,2237900,100,2242400,20,2237500,74,2242500,100,2236500,2,2243000,500,2236000,15
2240800,320,2238900,100,2241000,1100,2237900,100,2242400,20,2237500,74,2242500,100,2236500,2,2243000,500,2236000,15
2240800,100,2238900,100,2241000,1100,2237900,100,2242400,20,2237500,74,2242500,100,2236500,2,2243000,500,2236000,15
2240800,320,2238900,100,2241000,1100,2237900,100,2242400,20,2237500,74,2242500,100,2236500,2,2243000,500,2236000,15
2240800,100,2238900,100,2241000,1100,2237900,100,2242400,20,2237500,74,2242500,100,2236500,2,2243000,500,2236000,15
2240800,320,2238900,100,2241000,1100,2237900,100,2242400,20,2237500,74,2242500,100,2236500,2,2243000,500,2236000,15
2240800,475,2238900,100,2241000,1100,2237900,100,2242400,20,2237500,74,2242500,100,2236500,2,2243000,500,2236000,15
2240800,255,2238900,100,2241000,1100,2237900,100,2242400,20,2237500,74,2242500,100,2236500,2,2243000,500,2236000,15
2240700,100,2238900,100,2240800,255,2237900,100,2241000,1100,2237500,74,2242400,20,2236500,2,2242500,100,2236000,15
2240700,100,2238900,200,2240800,255,2237900,100,2241000,1100,2237500,74,2242400,20,2236500,2,2242500,100,2236000,15
2240700,100,2238900,200,2240800,255,2237900,100,2241000,1100,2237500,74,2242400,20,2236500,2,2242500,100,2236000,15
2240700,100,2238900,200,2240800,155,2237900,100,2241000,1100,2237500,74,2242400,20,2236500,2,2242500,100,2236000,15
2240500,100,2238900,200,2240700,100,2237900,100,2240800,155,2237500,74,2241000,1100,2236500,2,2242400,20,2236000,15
2240500,100,2238900,200,2240700,100,2237900,100,2240800,155,2237500,74,2241000,1100,2236500,2,2242400,20,2236000,15
2240500,100,2238900,200,2240700,100,2237900,100,2240800,155,2237500,74,2241000,1100,2236500,2,2242400,20,2236000,15
2240500,100,2238900,200,2240700,100,2237900,100,2240800,155,2237500,74,2241000,1100,2236500,2,2242400,20,2236000,15
2240700,100,2238900,200,2240800,155,2237900,100,2241000,1100,2237500,74,2242400,20,2236500,2,2242500,100,2236000,15
2240300,100,2238900,200,2240700,100,2237900,100,2240800,155,2237500,74,2241000,1100,2236500,2,2242400,20,2236000,15
2240200,100,2238900,200,2240300,100,2237900,100,2240700,100,2237500,74,2240800,155,2236500,2,2241000,1100,2236000,15
2240200,100,2238900,200,2240700,100,2237900,100,2240800,155,2237500,74,2241000,1100,2236500,2,2242400,20,2236000,15
2240200,200,2238900,200,2240700,100,2237900,100,2240800,155,2237500,74,2241000,1100,2236500,2,2242400,20,2236000,15
2240200,200,2238900,200,2240700,100,2237500,74,2240800,155,2236500,2,2241000,1100,2236000,15,2242400,20,2235000,100
2240200,200,2238900,300,2240700,100,2237500,74,2240800,155,2236500,2,2241000,1100,2236000,15,2242400,20,2235000,100
2240200,200,2238900,300,2240700,100,2237500,74,2241000,1100,2236500,2,2242400,20,2236000,15,2242500,100,2235000,100
2240200,200,2238900,300,2240700,100,2237500,74,2241000,1100,2236500,2,2242400,20,2236000,15,2242500,100,2235000,100
2240200,200,2238900,300,2240700,100,2237500,74,2241000,1100,2236500,2,2242400,20,2236000,15,2242500,100,2235000,100
2240200,200,2238900,300,2240700,100,2237500,74,2241000,1100,2236500,2,2242400,20,2236000,15,2242500,100,2235000,100
2240200,200,2238900,200,2240700,100,2237500,74,2241000,1100,2236500,2,2242400,20,2236000,15,2242500,100,2235000,100
2240200,200,2238900,200,2240700,100,2237500,74,2241000,1100,2236500,2,2242400,20,2236000,15,2242500,100,2235000,100
2240200,200,2238900,200,2240700,100,2237500,74,2241000,1100,2236500,2,2242400,20,2236000,15,2242500,100,2235000,100
2240200,200,2238900,187,2240700,100,2237500,74,2241000,1100,2236500,2,2242400,20,2236000,15,2242500,100,2235000,100
2240200,200,2238900,100,2240700,100,2237500,74,2241000,1100,2236500,2,2242400,20,2236000,15,2242500,100,2235000,100
2240200,200,2239000,87,2240700,100,2238900,100,2241000,1100,2237500,74,2242400,20,2236500,2,2242500,100,2236000,15
2240200,200,2238900,100,2240700,100,2237500,74,2241000,1100,2236500,2,2242400,20,2236000,15,2242500,100,2235000,100
2240200,200,2239100,87,2240700,100,2238900,100,2241000,1100,2237500,74,2242400,20,2236500,2,2242500,100,2236000,15
2240200,129,2239100,87,2240700,100,2238900,100,2241000,1100,2237500,74,2242400,20,2236500,2,2242500,100,2236000,15
2240200,100,2239100,87,2240700,100,2238900,100,2241000,1100,2237500,74,2242400,20,2236500,2,2242500,100,2236000,15
2240200,29,2239100,87,2240700,100,2238900,100,2241000,1100,2237500,74,2242400,20,2236500,2,2242500,100,2236000,15
2240200,29,2239100,87,2240700,100,2238900,100,2240800,220,2237500,74,2241000,1100,2236500,2,2242400,20,2236000,15
2240200,29,2239100,87,2240700,100,2238900,100,2241000,1100,2237500,74,2242400,20,2236500,2,2242500,100,2236000,15
2240200,29,2239100,87,2240700,100,2238900,100,2240800,220,2237500,74,2241000,1100,2236500,2,2242400,20,2236000,15
2240200,29,2239100,87,2240700,100,2238900,100,2241000,1100,2237500,74,2242400,20,2236500,2,2242500,100,2236000,15
2240200,29,2239100,87,2240700,100,2238900,100,2240800,220,2237500,74,2241000,1100,2236500,2,2242400,20,2236000,15
2240200,29,2239100,87,2240700,100,2238900,100,2241000,1100,2237500,74,2242400,20,2236500,2,2242500,100,2236000,15
2240200,29,2239100,87,2240700,100,2238900,100,2240800,220,2237500,74,2241000,1100,2236500,2,2242400,20,2236000,15
2240200,29,2239100,87,2240700,100,2238900,100,2241000,1100,2237500,74,2242400,20,2236500,2,2242500,100,2236000,15
2240200,29,2239100,87,2240700,100,2238900,100,2240800,220,2237500,74,2241000,1100,2236500,2,2242400,20,2236000,15
2240200,29,2239100,87,2240700,100,2238900,100,2241000,1100,2237500,74,2242400,20,2236500,2,2242500,100,2236000,15
2240200,29,2239100,87,2240700,100,2238900,100,2240800,220,2237500,74,2241000,1100,2236500,2,2242400,20,2236000,15
